REGION,TECHNOLOGY,MODE_OF_OPERATION,YEAR,VALUE
REGION1,NLCOCSPN2,1,2055,0.00561
REGION1,NLCOCSPN2,1,2056,0.00561
REGION1,NLCOCSPN2,1,2057,0.00561
REGION1,NLCOCSPN2,1,2058,0.00561
REGION1,NLCOCSPN2,1,2059,0.00561
REGION1,NLCOCSPN2,1,2060,0.00561
REGION1,NLHF00I00,1,2015,8.848033205
REGION1,NLHF00I00,1,2016,9.129238908
REGION1,NLHF00I00,1,2017,9.410444611
REGION1,NLHF00I00,1,2018,9.691650314
REGION1,NLHF00I00,1,2019,9.972856017
REGION1,NLHF00I00,1,2020,10.25406172
REGION1,NLHF00I00,1,2021,10.67628779
REGION1,NLHF00I00,1,2022,11.09851386
REGION1,NLHF00I00,1,2023,11.52073993
REGION1,NLHF00I00,1,2024,11.942966
REGION1,NLHF00I00,1,2025,12.36519207
REGION1,NLHF00I00,1,2026,12.78741814
REGION1,NLHF00I00,1,2027,13.20964421
REGION1,NLHF00I00,1,2028,13.63187029
REGION1,NLHF00I00,1,2029,14.05409636
REGION1,NLHF00I00,1,2030,14.47632243
REGION1,NLHF00I00,1,2031,14.47632243
REGION1,NLHF00I00,1,2032,14.47632243
REGION1,NLHF00I00,1,2033,14.47632243
REGION1,NLHF00I00,1,2034,14.47632243
REGION1,NLHF00I00,1,2035,14.47632243
REGION1,NLHF00I00,1,2036,14.47632243
REGION1,NLHF00I00,1,2037,14.47632243
REGION1,NLHF00I00,1,2038,14.47632243
REGION1,NLHF00I00,1,2039,14.47632243
REGION1,NLHF00I00,1,2040,14.47632243
REGION1,NLHF00I00,1,2041,14.47632243
REGION1,NLHF00I00,1,2042,14.47632243
REGION1,NLHF00I00,1,2043,14.47632243
REGION1,NLHF00I00,1,2044,14.47632243
REGION1,NLHF00I00,1,2045,14.47632243
REGION1,NLHF00I00,1,2046,14.47632243
REGION1,NLHF00I00,1,2047,14.47632243
REGION1,NLHF00I00,1,2048,14.47632243
REGION1,NLHF00I00,1,2049,14.47632243
REGION1,NLHF00I00,1,2050,14.47632243
REGION1,NLHF00I00,1,2051,14.47632243
REGION1,NLHF00I00,1,2052,14.47632243
REGION1,NLHF00I00,1,2053,14.47632243
REGION1,NLHF00I00,1,2054,14.47632243
REGION1,NLHF00I00,1,2055,14.47632243
REGION1,NLHF00I00,1,2056,14.47632243
REGION1,NLHF00I00,1,2057,14.47632243
REGION1,NLHF00I00,1,2058,14.47632243
REGION1,NLHF00I00,1,2059,14.47632243
REGION1,NLHF00I00,1,2060,14.47632243
REGION1,NLHFCCPH2,1,2015,0.00204
REGION1,NLHFCCPH2,1,2016,0.00204
REGION1,NLHFCCPH2,1,2017,0.00204
REGION1,NLHFCCPH2,1,2018,0.00204
REGION1,NLHFCCPH2,1,2019,0.00204
REGION1,NLHFCCPH2,1,2020,0.00204
REGION1,NLHFCCPH2,1,2021,0.00204
REGION1,NLHFCCPH2,1,2022,0.00204
REGION1,NLHFCCPH2,1,2023,0.00204
REGION1,NLHFCCPH2,1,2024,0.00204
REGION1,NLHFCCPH2,1,2025,0.00204
REGION1,NLHFCCPH2,1,2026,0.00204
REGION1,NLHFCCPH2,1,2027,0.00204
REGION1,NLHFCCPH2,1,2028,0.00204
REGION1,NLHFCCPH2,1,2029,0.00204
REGION1,NLHFCCPH2,1,2030,0.00204
REGION1,NLHFCCPH2,1,2031,0.00204
REGION1,NLHFCCPH2,1,2032,0.00204
REGION1,NLHFCCPH2,1,2033,0.00204
REGION1,NLHFCCPH2,1,2034,0.00204
REGION1,NLHFCCPH2,1,2035,0.00204
REGION1,NLHFCCPH2,1,2036,0.00204
REGION1,NLHFCCPH2,1,2037,0.00204
REGION1,NLHFCCPH2,1,2038,0.00204
REGION1,NLHFCCPH2,1,2039,0.00204
REGION1,NLHFCCPH2,1,2040,0.00204
REGION1,NLHFCCPH2,1,2041,0.00204
REGION1,NLHFCCPH2,1,2042,0.00204
REGION1,NLHFCCPH2,1,2043,0.00204
REGION1,NLHFCCPH2,1,2044,0.00204
REGION1,NLHFCCPH2,1,2045,0.00204
REGION1,NLHFCCPH2,1,2046,0.00204
REGION1,NLHFCCPH2,1,2047,0.00204
REGION1,NLHFCCPH2,1,2048,0.00204
REGION1,NLHFCCPH2,1,2049,0.00204
REGION1,NLHFCCPH2,1,2050,0.00204
REGION1,NLHFCCPH2,1,2051,0.00204
REGION1,NLHFCCPH2,1,2052,0.00204
REGION1,NLHFCCPH2,1,2053,0.00204
REGION1,NLHFCCPH2,1,2054,0.00204
REGION1,NLHFCCPH2,1,2055,0.00204
REGION1,NLHFCCPH2,1,2056,0.00204
REGION1,NLHFCCPH2,1,2057,0.00204
REGION1,NLHFCCPH2,1,2058,0.00204
REGION1,NLHFCCPH2,1,2059,0.00204
REGION1,NLHFCCPH2,1,2060,0.00204
REGION1,NLHFGCPH3,1,2015,0.01326
REGION1,NLHFGCPH3,1,2016,0.01326
REGION1,NLHFGCPH3,1,2017,0.01326
REGION1,NLHFGCPH3,1,2018,0.01326
REGION1,NLHFGCPH3,1,2019,0.01326
REGION1,NLHFGCPH3,1,2020,0.01326
REGION1,NLHFGCPH3,1,2021,0.01326
REGION1,NLHFGCPH3,1,2022,0.01326
REGION1,NLHFGCPH3,1,2023,0.01326
REGION1,NLHFGCPH3,1,2024,0.01326
REGION1,NLHFGCPH3,1,2025,0.01326
REGION1,NLHFGCPH3,1,2026,0.01326
REGION1,NLHFGCPH3,1,2027,0.01326
REGION1,NLHFGCPH3,1,2028,0.01326
REGION1,NLHFGCPH3,1,2029,0.01326
REGION1,NLHFGCPH3,1,2030,0.01326
REGION1,NLHFGCPH3,1,2031,0.01326
REGION1,NLHFGCPH3,1,2032,0.01326
REGION1,NLHFGCPH3,1,2033,0.01326
REGION1,NLHFGCPH3,1,2034,0.01326
REGION1,NLHFGCPH3,1,2035,0.01326
REGION1,NLHFGCPH3,1,2036,0.01326
REGION1,NLHFGCPH3,1,2037,0.01326
REGION1,NLHFGCPH3,1,2038,0.01326
REGION1,NLHFGCPH3,1,2039,0.01326
REGION1,NLHFGCPH3,1,2040,0.01326
REGION1,NLHFGCPH3,1,2041,0.01326
REGION1,NLHFGCPH3,1,2042,0.01326
REGION1,NLHFGCPH3,1,2043,0.01326
REGION1,NLHFGCPH3,1,2044,0.01326
REGION1,NLHFGCPH3,1,2045,0.01326
REGION1,NLHFGCPH3,1,2046,0.01326
REGION1,NLHFGCPH3,1,2047,0.01326
REGION1,NLHFGCPH3,1,2048,0.01326
REGION1,NLHFGCPH3,1,2049,0.01326
REGION1,NLHFGCPH3,1,2050,0.01326
REGION1,NLHFGCPH3,1,2051,0.01326
REGION1,NLHFGCPH3,1,2052,0.01326
REGION1,NLHFGCPH3,1,2053,0.01326
REGION1,NLHFGCPH3,1,2054,0.01326
REGION1,NLHFGCPH3,1,2055,0.01326
REGION1,NLHFGCPH3,1,2056,0.01326
REGION1,NLHFGCPH3,1,2057,0.01326
REGION1,NLHFGCPH3,1,2058,0.01326
REGION1,NLHFGCPH3,1,2059,0.01326
REGION1,NLHFGCPH3,1,2060,0.01326
REGION1,NLHFGCPN3,1,2015,0.01122
REGION1,NLHFGCPN3,1,2016,0.01122
REGION1,NLHFGCPN3,1,2017,0.01122
REGION1,NLHFGCPN3,1,2018,0.01122
REGION1,NLHFGCPN3,1,2019,0.01122
REGION1,NLHFGCPN3,1,2020,0.01122
REGION1,NLHFGCPN3,1,2021,0.01122
REGION1,NLHFGCPN3,1,2022,0.01122
REGION1,NLHFGCPN3,1,2023,0.01122
REGION1,NLHFGCPN3,1,2024,0.01122
REGION1,NLHFGCPN3,1,2025,0.01122
REGION1,NLHFGCPN3,1,2026,0.01122
REGION1,NLHFGCPN3,1,2027,0.01122
REGION1,NLHFGCPN3,1,2028,0.01122
REGION1,NLHFGCPN3,1,2029,0.01122
REGION1,NLHFGCPN3,1,2030,0.01122
REGION1,NLHFGCPN3,1,2031,0.01122
REGION1,NLHFGCPN3,1,2032,0.01122
REGION1,NLHFGCPN3,1,2033,0.01122
REGION1,NLHFGCPN3,1,2034,0.01122
REGION1,NLHFGCPN3,1,2035,0.01122
REGION1,NLHFGCPN3,1,2036,0.01122
REGION1,NLHFGCPN3,1,2037,0.01122
REGION1,NLHFGCPN3,1,2038,0.01122
REGION1,NLHFGCPN3,1,2039,0.01122
REGION1,NLHFGCPN3,1,2040,0.01122
REGION1,NLHFGCPN3,1,2041,0.01122
REGION1,NLHFGCPN3,1,2042,0.01122
REGION1,NLHFGCPN3,1,2043,0.01122
REGION1,NLHFGCPN3,1,2044,0.01122
REGION1,NLHFGCPN3,1,2045,0.01122
REGION1,NLHFGCPN3,1,2046,0.01122
REGION1,NLHFGCPN3,1,2047,0.01122
REGION1,NLHFGCPN3,1,2048,0.01122
REGION1,NLHFGCPN3,1,2049,0.01122
REGION1,NLHFGCPN3,1,2050,0.01122
REGION1,NLHFGCPN3,1,2051,0.01122
REGION1,NLHFGCPN3,1,2052,0.01122
REGION1,NLHFGCPN3,1,2053,0.01122
REGION1,NLHFGCPN3,1,2054,0.01122
REGION1,NLHFGCPN3,1,2055,0.01122
REGION1,NLHFGCPN3,1,2056,0.01122
REGION1,NLHFGCPN3,1,2057,0.01122
REGION1,NLHFGCPN3,1,2058,0.01122
REGION1,NLHFGCPN3,1,2059,0.01122
REGION1,NLHFGCPN3,1,2060,0.01122
REGION1,NLHFHPFH1,1,2015,0.015322598
REGION1,NLHFHPFH1,1,2016,0.015322598
REGION1,NLHFHPFH1,1,2017,0.015322598
REGION1,NLHFHPFH1,1,2018,0.015322598
REGION1,NLHFHPFH1,1,2019,0.015322598
REGION1,NLHFHPFH1,1,2020,0.015322598
REGION1,NLHFHPFH1,1,2021,0.015322598
REGION1,NLHFHPFH1,1,2022,0.015322598
REGION1,NLHFHPFH1,1,2023,0.015322598
REGION1,NLHFHPFH1,1,2024,0.015322598
REGION1,NLHFHPFH1,1,2025,0.015322598
REGION1,NLHFHPFH1,1,2026,0.015322598
REGION1,NLHFHPFH1,1,2027,0.015322598
REGION1,NLHFHPFH1,1,2028,0.015322598
REGION1,NLHFHPFH1,1,2029,0.015322598
REGION1,NLHFHPFH1,1,2030,0.015322598
REGION1,NLHFHPFH1,1,2031,0.015322598
REGION1,NLHFHPFH1,1,2032,0.015322598
REGION1,NLHFHPFH1,1,2033,0.015322598
REGION1,NLHFHPFH1,1,2034,0.015322598
REGION1,NLHFHPFH1,1,2035,0.015322598
REGION1,NLHFHPFH1,1,2036,0.015322598
REGION1,NLHFHPFH1,1,2037,0.015322598
REGION1,NLHFHPFH1,1,2038,0.015322598
REGION1,NLHFHPFH1,1,2039,0.015322598
REGION1,NLHFHPFH1,1,2040,0.015322598
REGION1,NLHFHPFH1,1,2041,0.015322598
REGION1,NLHFHPFH1,1,2042,0.015322598
REGION1,NLHFHPFH1,1,2043,0.015322598
REGION1,NLHFHPFH1,1,2044,0.015322598
REGION1,NLHFHPFH1,1,2045,0.015322598
REGION1,NLHFHPFH1,1,2046,0.015322598
REGION1,NLHFHPFH1,1,2047,0.015322598
REGION1,NLHFHPFH1,1,2048,0.015322598
REGION1,NLHFHPFH1,1,2049,0.015322598
REGION1,NLHFHPFH1,1,2050,0.015322598
REGION1,NLHFHPFH1,1,2051,0.015322598
REGION1,NLHFHPFH1,1,2052,0.015322598
REGION1,NLHFHPFH1,1,2053,0.015322598
REGION1,NLHFHPFH1,1,2054,0.015322598
REGION1,NLHFHPFH1,1,2055,0.015322598
REGION1,NLHFHPFH1,1,2056,0.015322598
REGION1,NLHFHPFH1,1,2057,0.015322598
REGION1,NLHFHPFH1,1,2058,0.015322598
REGION1,NLHFHPFH1,1,2059,0.015322598
REGION1,NLHFHPFH1,1,2060,0.015322598
REGION1,NLHFHPPH2,1,2015,0.015322598
REGION1,NLHFHPPH2,1,2016,0.015322598
REGION1,NLHFHPPH2,1,2017,0.015322598
REGION1,NLHFHPPH2,1,2018,0.015322598
REGION1,NLHFHPPH2,1,2019,0.015322598
REGION1,NLHFHPPH2,1,2020,0.015322598
REGION1,NLHFHPPH2,1,2021,0.015322598
REGION1,NLHFHPPH2,1,2022,0.015322598
REGION1,NLHFHPPH2,1,2023,0.015322598
REGION1,NLHFHPPH2,1,2024,0.015322598
REGION1,NLHFHPPH2,1,2025,0.015322598
REGION1,NLHFHPPH2,1,2026,0.015322598
REGION1,NLHFHPPH2,1,2027,0.015322598
REGION1,NLHFHPPH2,1,2028,0.015322598
REGION1,NLHFHPPH2,1,2029,0.015322598
REGION1,NLHFHPPH2,1,2030,0.015322598
REGION1,NLHFHPPH2,1,2031,0.015322598
REGION1,NLHFHPPH2,1,2032,0.015322598
REGION1,NLHFHPPH2,1,2033,0.015322598
REGION1,NLHFHPPH2,1,2034,0.015322598
REGION1,NLHFHPPH2,1,2035,0.015322598
REGION1,NLHFHPPH2,1,2036,0.015322598
REGION1,NLHFHPPH2,1,2037,0.015322598
REGION1,NLHFHPPH2,1,2038,0.015322598
REGION1,NLHFHPPH2,1,2039,0.015322598
REGION1,NLHFHPPH2,1,2040,0.015322598
REGION1,NLHFHPPH2,1,2041,0.015322598
REGION1,NLHFHPPH2,1,2042,0.015322598
REGION1,NLHFHPPH2,1,2043,0.015322598
REGION1,NLHFHPPH2,1,2044,0.015322598
REGION1,NLHFHPPH2,1,2045,0.015322598
REGION1,NLHFHPPH2,1,2046,0.015322598
REGION1,NLHFHPPH2,1,2047,0.015322598
REGION1,NLHFHPPH2,1,2048,0.015322598
REGION1,NLHFHPPH2,1,2049,0.015322598
REGION1,NLHFHPPH2,1,2050,0.015322598
REGION1,NLHFHPPH2,1,2051,0.015322598
REGION1,NLHFHPPH2,1,2052,0.015322598
REGION1,NLHFHPPH2,1,2053,0.015322598
REGION1,NLHFHPPH2,1,2054,0.015322598
REGION1,NLHFHPPH2,1,2055,0.015322598
REGION1,NLHFHPPH2,1,2056,0.015322598
REGION1,NLHFHPPH2,1,2057,0.015322598
REGION1,NLHFHPPH2,1,2058,0.015322598
REGION1,NLHFHPPH2,1,2059,0.015322598
REGION1,NLHFHPPH2,1,2060,0.015322598
REGION1,NLHYDMPH0,1,2015,0.0051
REGION1,NLHYDMPH0,1,2016,0.0051
REGION1,NLHYDMPH0,1,2017,0.0051
REGION1,NLHYDMPH0,1,2018,0.0051
REGION1,NLHYDMPH0,1,2019,0.0051
REGION1,NLHYDMPH0,1,2020,0.0051
REGION1,NLHYDMPH0,1,2021,0.0051
REGION1,NLHYDMPH0,1,2022,0.0051
REGION1,NLHYDMPH0,1,2023,0.0051
REGION1,NLHYDMPH0,1,2024,0.0051
REGION1,NLHYDMPH0,1,2025,0.0051
REGION1,NLHYDMPH0,1,2026,0.0051
REGION1,NLHYDMPH0,1,2027,0.0051
REGION1,NLHYDMPH0,1,2028,0.0051
REGION1,NLHYDMPH0,1,2029,0.0051
REGION1,NLHYDMPH0,1,2030,0.0051
REGION1,NLHYDMPH0,1,2031,0.0051
REGION1,NLHYDMPH0,1,2032,0.0051
REGION1,NLHYDMPH0,1,2033,0.0051
REGION1,NLHYDMPH0,1,2034,0.0051
REGION1,NLHYDMPH0,1,2035,0.0051
REGION1,NLHYDMPH0,1,2036,0.0051
REGION1,NLHYDMPH0,1,2037,0.0051
REGION1,NLHYDMPH0,1,2038,0.0051
REGION1,NLHYDMPH0,1,2039,0.0051
REGION1,NLHYDMPH0,1,2040,0.0051
REGION1,NLHYDMPH0,1,2041,0.0051
REGION1,NLHYDMPH0,1,2042,0.0051
REGION1,NLHYDMPH0,1,2043,0.0051
REGION1,NLHYDMPH0,1,2044,0.0051
REGION1,NLHYDMPH0,1,2045,0.0051
REGION1,NLHYDMPH0,1,2046,0.0051
REGION1,NLHYDMPH0,1,2047,0.0051
REGION1,NLHYDMPH0,1,2048,0.0051
REGION1,NLHYDMPH0,1,2049,0.0051
REGION1,NLHYDMPH0,1,2050,0.0051
REGION1,NLHYDMPH0,1,2051,0.0051
REGION1,NLHYDMPH0,1,2052,0.0051
REGION1,NLHYDMPH0,1,2053,0.0051
REGION1,NLHYDMPH0,1,2054,0.0051
REGION1,NLHYDMPH0,1,2055,0.0051
REGION1,NLHYDMPH0,1,2056,0.0051
REGION1,NLHYDMPH0,1,2057,0.0051
REGION1,NLHYDMPH0,1,2058,0.0051
REGION1,NLHYDMPH0,1,2059,0.0051
REGION1,NLHYDMPH0,1,2060,0.0051
REGION1,NLHYDMPH1,1,2015,0.0051
REGION1,NLHYDMPH1,1,2016,0.0051
REGION1,NLHYDMPH1,1,2017,0.0051
REGION1,NLHYDMPH1,1,2018,0.0051
REGION1,NLHYDMPH1,1,2019,0.0051
REGION1,NLHYDMPH1,1,2020,0.0051
REGION1,NLHYDMPH1,1,2021,0.0051
REGION1,NLHYDMPH1,1,2022,0.0051
REGION1,NLHYDMPH1,1,2023,0.0051
REGION1,NLHYDMPH1,1,2024,0.0051
REGION1,NLHYDMPH1,1,2025,0.0051
REGION1,NLHYDMPH1,1,2026,0.0051
REGION1,NLHYDMPH1,1,2027,0.0051
REGION1,NLHYDMPH1,1,2028,0.0051
REGION1,NLHYDMPH1,1,2029,0.0051
REGION1,NLHYDMPH1,1,2030,0.0051
REGION1,NLHYDMPH1,1,2031,0.0051
REGION1,NLHYDMPH1,1,2032,0.0051
REGION1,NLHYDMPH1,1,2033,0.0051
REGION1,NLHYDMPH1,1,2034,0.0051
REGION1,NLHYDMPH1,1,2035,0.0051
REGION1,NLHYDMPH1,1,2036,0.0051
REGION1,NLHYDMPH1,1,2037,0.0051
REGION1,NLHYDMPH1,1,2038,0.0051
REGION1,NLHYDMPH1,1,2039,0.0051
REGION1,NLHYDMPH1,1,2040,0.0051
REGION1,NLHYDMPH1,1,2041,0.0051
REGION1,NLHYDMPH1,1,2042,0.0051
REGION1,NLHYDMPH1,1,2043,0.0051
REGION1,NLHYDMPH1,1,2044,0.0051
REGION1,NLHYDMPH1,1,2045,0.0051
REGION1,NLHYDMPH1,1,2046,0.0051
REGION1,NLHYDMPH1,1,2047,0.0051
REGION1,NLHYDMPH1,1,2048,0.0051
REGION1,NLHYDMPH1,1,2049,0.0051
REGION1,NLHYDMPH1,1,2050,0.0051
REGION1,NLHYDMPH1,1,2051,0.0051
REGION1,NLHYDMPH1,1,2052,0.0051
REGION1,NLHYDMPH1,1,2053,0.0051
REGION1,NLHYDMPH1,1,2054,0.0051
REGION1,NLHYDMPH1,1,2055,0.0051
REGION1,NLHYDMPH1,1,2056,0.0051
REGION1,NLHYDMPH1,1,2057,0.0051
REGION1,NLHYDMPH1,1,2058,0.0051
REGION1,NLHYDMPH1,1,2059,0.0051
REGION1,NLHYDMPH1,1,2060,0.0051
REGION1,NLHYDMPH2,1,2015,0.0051
REGION1,NLHYDMPH2,1,2016,0.0051
REGION1,NLHYDMPH2,1,2017,0.0051
REGION1,NLHYDMPH2,1,2018,0.0051
REGION1,NLHYDMPH2,1,2019,0.0051
REGION1,NLHYDMPH2,1,2020,0.0051
REGION1,NLHYDMPH2,1,2021,0.0051
REGION1,NLHYDMPH2,1,2022,0.0051
REGION1,NLHYDMPH2,1,2023,0.0051
REGION1,NLHYDMPH2,1,2024,0.0051
REGION1,NLHYDMPH2,1,2025,0.0051
REGION1,NLHYDMPH2,1,2026,0.0051
REGION1,NLHYDMPH2,1,2027,0.0051
REGION1,NLHYDMPH2,1,2028,0.0051
REGION1,NLHYDMPH2,1,2029,0.0051
REGION1,NLHYDMPH2,1,2030,0.0051
REGION1,NLHYDMPH2,1,2031,0.0051
REGION1,NLHYDMPH2,1,2032,0.0051
REGION1,NLHYDMPH2,1,2033,0.0051
REGION1,NLHYDMPH2,1,2034,0.0051
REGION1,NLHYDMPH2,1,2035,0.0051
REGION1,NLHYDMPH2,1,2036,0.0051
REGION1,NLHYDMPH2,1,2037,0.0051
REGION1,NLHYDMPH2,1,2038,0.0051
REGION1,NLHYDMPH2,1,2039,0.0051
REGION1,NLHYDMPH2,1,2040,0.0051
REGION1,NLHYDMPH2,1,2041,0.0051
REGION1,NLHYDMPH2,1,2042,0.0051
REGION1,NLHYDMPH2,1,2043,0.0051
REGION1,NLHYDMPH2,1,2044,0.0051
REGION1,NLHYDMPH2,1,2045,0.0051
REGION1,NLHYDMPH2,1,2046,0.0051
REGION1,NLHYDMPH2,1,2047,0.0051
REGION1,NLHYDMPH2,1,2048,0.0051
REGION1,NLHYDMPH2,1,2049,0.0051
REGION1,NLHYDMPH2,1,2050,0.0051
REGION1,NLHYDMPH2,1,2051,0.0051
REGION1,NLHYDMPH2,1,2052,0.0051
REGION1,NLHYDMPH2,1,2053,0.0051
REGION1,NLHYDMPH2,1,2054,0.0051
REGION1,NLHYDMPH2,1,2055,0.0051
REGION1,NLHYDMPH2,1,2056,0.0051
REGION1,NLHYDMPH2,1,2057,0.0051
REGION1,NLHYDMPH2,1,2058,0.0051
REGION1,NLHYDMPH2,1,2059,0.0051
REGION1,NLHYDMPH2,1,2060,0.0051
REGION1,NLHYDMPH3,1,2015,0.00306
REGION1,NLHYDMPH3,1,2016,0.00306
REGION1,NLHYDMPH3,1,2017,0.00306
REGION1,NLHYDMPH3,1,2018,0.00306
REGION1,NLHYDMPH3,1,2019,0.00306
REGION1,NLHYDMPH3,1,2020,0.00306
REGION1,NLHYDMPH3,1,2021,0.00306
REGION1,NLHYDMPH3,1,2022,0.00306
REGION1,NLHYDMPH3,1,2023,0.00306
REGION1,NLHYDMPH3,1,2024,0.00306
REGION1,NLHYDMPH3,1,2025,0.00306
REGION1,NLHYDMPH3,1,2026,0.00306
REGION1,NLHYDMPH3,1,2027,0.00306
REGION1,NLHYDMPH3,1,2028,0.00306
REGION1,NLHYDMPH3,1,2029,0.00306
REGION1,NLHYDMPH3,1,2030,0.00306
REGION1,NLHYDMPH3,1,2031,0.00306
REGION1,NLHYDMPH3,1,2032,0.00306
REGION1,NLHYDMPH3,1,2033,0.00306
REGION1,NLHYDMPH3,1,2034,0.00306
REGION1,NLHYDMPH3,1,2035,0.00306
REGION1,NLHYDMPH3,1,2036,0.00306
REGION1,NLHYDMPH3,1,2037,0.00306
REGION1,NLHYDMPH3,1,2038,0.00306
REGION1,NLHYDMPH3,1,2039,0.00306
REGION1,NLHYDMPH3,1,2040,0.00306
REGION1,NLHYDMPH3,1,2041,0.00306
REGION1,NLHYDMPH3,1,2042,0.00306
REGION1,NLHYDMPH3,1,2043,0.00306
REGION1,NLHYDMPH3,1,2044,0.00306
REGION1,NLHYDMPH3,1,2045,0.00306
REGION1,NLHYDMPH3,1,2046,0.00306
REGION1,NLHYDMPH3,1,2047,0.00306
REGION1,NLHYDMPH3,1,2048,0.00306
REGION1,NLHYDMPH3,1,2049,0.00306
REGION1,NLHYDMPH3,1,2050,0.00306
REGION1,NLHYDMPH3,1,2051,0.00306
REGION1,NLHYDMPH3,1,2052,0.00306
REGION1,NLHYDMPH3,1,2053,0.00306
REGION1,NLHYDMPH3,1,2054,0.00306
REGION1,NLHYDMPH3,1,2055,0.00306
REGION1,NLHYDMPH3,1,2056,0.00306
REGION1,NLHYDMPH3,1,2057,0.00306
REGION1,NLHYDMPH3,1,2058,0.00306
REGION1,NLHYDMPH3,1,2059,0.00306
REGION1,NLHYDMPH3,1,2060,0.00306
REGION1,NLHYDSPH2,1,2015,0.0051
REGION1,NLHYDSPH2,1,2016,0.0051
REGION1,NLHYDSPH2,1,2017,0.0051
REGION1,NLHYDSPH2,1,2018,0.0051
REGION1,NLHYDSPH2,1,2019,0.0051
REGION1,NLHYDSPH2,1,2020,0.0051
REGION1,NLHYDSPH2,1,2021,0.0051
REGION1,NLHYDSPH2,1,2022,0.0051
REGION1,NLHYDSPH2,1,2023,0.0051
REGION1,NLHYDSPH2,1,2024,0.0051
REGION1,NLHYDSPH2,1,2025,0.0051
REGION1,NLHYDSPH2,1,2026,0.0051
REGION1,NLHYDSPH2,1,2027,0.0051
REGION1,NLHYDSPH2,1,2028,0.0051
REGION1,NLHYDSPH2,1,2029,0.0051
REGION1,NLHYDSPH2,1,2030,0.0051
REGION1,NLHYDSPH2,1,2031,0.0051
REGION1,NLHYDSPH2,1,2032,0.0051
REGION1,NLHYDSPH2,1,2033,0.0051
REGION1,NLHYDSPH2,1,2034,0.0051
REGION1,NLHYDSPH2,1,2035,0.0051
REGION1,NLHYDSPH2,1,2036,0.0051
REGION1,NLHYDSPH2,1,2037,0.0051
REGION1,NLHYDSPH2,1,2038,0.0051
REGION1,NLHYDSPH2,1,2039,0.0051
REGION1,NLHYDSPH2,1,2040,0.0051
REGION1,NLHYDSPH2,1,2041,0.0051
REGION1,NLHYDSPH2,1,2042,0.0051
REGION1,NLHYDSPH2,1,2043,0.0051
REGION1,NLHYDSPH2,1,2044,0.0051
REGION1,NLHYDSPH2,1,2045,0.0051
REGION1,NLHYDSPH2,1,2046,0.0051
REGION1,NLHYDSPH2,1,2047,0.0051
REGION1,NLHYDSPH2,1,2048,0.0051
REGION1,NLHYDSPH2,1,2049,0.0051
REGION1,NLHYDSPH2,1,2050,0.0051
REGION1,NLHYDSPH2,1,2051,0.0051
REGION1,NLHYDSPH2,1,2052,0.0051
REGION1,NLHYDSPH2,1,2053,0.0051
REGION1,NLHYDSPH2,1,2054,0.0051
REGION1,NLHYDSPH2,1,2055,0.0051
REGION1,NLHYDSPH2,1,2056,0.0051
REGION1,NLHYDSPH2,1,2057,0.0051
REGION1,NLHYDSPH2,1,2058,0.0051
REGION1,NLHYDSPH2,1,2059,0.0051
REGION1,NLHYDSPH2,1,2060,0.0051
REGION1,NLHYDSPH3,1,2015,0.00306
REGION1,NLHYDSPH3,1,2016,0.00306
REGION1,NLHYDSPH3,1,2017,0.00306
REGION1,NLHYDSPH3,1,2018,0.00306
REGION1,NLHYDSPH3,1,2019,0.00306
REGION1,NLHYDSPH3,1,2020,0.00306
REGION1,NLHYDSPH3,1,2021,0.00306
REGION1,NLHYDSPH3,1,2022,0.00306
REGION1,NLHYDSPH3,1,2023,0.00306
REGION1,NLHYDSPH3,1,2024,0.00306
REGION1,NLHYDSPH3,1,2025,0.00306
REGION1,NLHYDSPH3,1,2026,0.00306
REGION1,NLHYDSPH3,1,2027,0.00306
REGION1,NLHYDSPH3,1,2028,0.00306
REGION1,NLHYDSPH3,1,2029,0.00306
REGION1,NLHYDSPH3,1,2030,0.00306
REGION1,NLHYDSPH3,1,2031,0.00306
REGION1,NLHYDSPH3,1,2032,0.00306
REGION1,NLHYDSPH3,1,2033,0.00306
REGION1,NLHYDSPH3,1,2034,0.00306
REGION1,NLHYDSPH3,1,2035,0.00306
REGION1,NLHYDSPH3,1,2036,0.00306
REGION1,NLHYDSPH3,1,2037,0.00306
REGION1,NLHYDSPH3,1,2038,0.00306
REGION1,NLHYDSPH3,1,2039,0.00306
REGION1,NLHYDSPH3,1,2040,0.00306
REGION1,NLHYDSPH3,1,2041,0.00306
REGION1,NLHYDSPH3,1,2042,0.00306
REGION1,NLHYDSPH3,1,2043,0.00306
REGION1,NLHYDSPH3,1,2044,0.00306
REGION1,NLHYDSPH3,1,2045,0.00306
REGION1,NLHYDSPH3,1,2046,0.00306
REGION1,NLHYDSPH3,1,2047,0.00306
REGION1,NLHYDSPH3,1,2048,0.00306
REGION1,NLHYDSPH3,1,2049,0.00306
REGION1,NLHYDSPH3,1,2050,0.00306
REGION1,NLHYDSPH3,1,2051,0.00306
REGION1,NLHYDSPH3,1,2052,0.00306
REGION1,NLHYDSPH3,1,2053,0.00306
REGION1,NLHYDSPH3,1,2054,0.00306
REGION1,NLHYDSPH3,1,2055,0.00306
REGION1,NLHYDSPH3,1,2056,0.00306
REGION1,NLHYDSPH3,1,2057,0.00306
REGION1,NLHYDSPH3,1,2058,0.00306
